PolicyID,State Code,County,2011,2012,Latitude,Longitude,Line,Construction,Point Granularity
603370,FL,CLAY COUNTY,3032.98,4916.61,29.9826,-81.7238,Residential,Wood,4
532496,FL,CLAY COUNTY,3032.98,4227.37,29.9826,-81.7238,Residential,Wood,4
786954,FL,CLAY COUNTY,9007.04,7864.77,30.00169,-81.71087,Residential,Wood,4
416348,FL,CLAY COUNTY,18381.72,27063.92,29.9826,-81.7238,Residential,Wood,4
506364,FL,CLAY COUNTY,652150.86,614169.6,30.006186,-81.698914,Residential,Masonry,1
311994,FL,CLAY COUNTY,75824.59,85602.93,30.006186,-81.698914,Residential,Wood,1
807442,FL,CLAY COUNTY,91908.6,94516.04,30.006186,-81.698914,Residential,Wood,1
235695,FL,CLAY COUNTY,45954.3,41626.05,30.006186,-81.698914,Residential,Wood,1
481294,FL,CLAY COUNTY,64336.02,69354.23,30.006186,-81.698914,Residential,Wood,1
292670,FL,CLAY COUNTY,234366.92,184597.7,30.006186,-81.698914,Residential,Wood,1
127739,FL,CLAY COUNTY,13786.29,17192.67,30.006186,-81.698914,Residential,Wood,1
869056,FL,CLAY COUNTY,22977.15,22060.5,29.9994,-81.71524,Residential,Wood,3
514471,FL,CLAY COUNTY,18381.72,27269.28,29.9826,-81.7238,Residential,Wood,3
903764,FL,CLAY COUNTY,91908.6,130879.31,29.99534,-81.684074,Residential,Wood,3
192068,FL,CLAY COUNTY,43840.4,39041.19,29.98799,-81.69477,Residential,Wood,3
109815,FL,CLAY COUNTY,38601.61,63272.13,30.00593,-81.698545,Residential,Wood,3
495339,FL,CLAY COUNTY,413588.69,420116.77,29.98272,-81.676795,Residential,Masonry,3
752123,FL,CLAY COUNTY,13786.29,18320.32,29.9826,-81.7238,Residential,Wood,4
412775,FL,CLAY COUNTY,22977.15,28403.71,30.00228,-81.699965,Residential,Wood,3
249958,FL,CLAY COUNTY,25274.86,38878,29.96809,-81.65459,Residential,Wood,3
754919,FL,CLAY COUNTY,27572.58,24486.1,29.989515,-81.687235,Residential,Wood,3
829637,FL,CLAY COUNTY,137862.9,127544.55,29.989515,-81.687235,Residential,Wood,3
931429,FL,CLAY COUNTY,91908.6,97127.17,29.989515,-81.687235,Residential,Wood,3
565451,FL,CLAY COUNTY,22977.15,31074.07,30.00414,-81.700315,Residential,Wood,3
722334,FL,CLAY COUNTY,27572.58,36234.34,30.00421,-81.684,Residential,Wood,3
630898,FL,CLAY COUNTY,77254.74,114400.37,29.9817,-81.81295,Residential,Wood,3
166536,FL,CLAY COUNTY,212887.5,184477.66,29.9817,-81.81295,Residential,Wood,3
469135,FL,CLAY COUNTY,653122.95,1049829.83,29.98782,-81.69136,Residential,Masonry,1
678786,FL,CLAY COUNTY,635702.59,803088.17,30.031706,-81.708595,Residential,Masonry,1
284473,FL,CLAY COUNTY,781465.69,1174149.07,29.839308,-81.661644,Residential,Masonry,3
499389,FL,CLAY COUNTY,638884.47,926230.42,29.986181,-81.695091,Residential,Masonry,1
541241,FL,CLAY COUNTY,1939500,3345521.13,29.98,-81.69609,Commercial,Reinforced Masonry,1
797586,FL,CLAY COUNTY,6760449.39,6739694.81,29.99665,-81.68111,Commercial,Reinforced Masonry,1
812823,FL,CLAY COUNTY,162366.3,168942.46,30.026604,-81.70697,Residential,Wood,1
598244,FL,CLAY COUNTY,648862.42,981993.57,29.981771,-81.675621,Residential,Masonry,3
788363,FL,CLAY COUNTY,240578.59,192335.37,29.997179,-81.736023,Residential,Wood,1
737787,FL,CLAY COUNTY,13467.17,14335.1,30.005896,-81.730293,Residential,Wood,1
445518,FL,CLAY COUNTY,19639.62,24001.58,29.892822,-81.670074,Residential,Wood,1
758347,FL,CLAY COUNTY,604316.67,622958.63,29.983204,-81.755379,Residential,Masonry,1
195133,FL,CLAY COUNTY,171459.48,160656.16,29.983204,-81.755379,Residential,Wood,1
991548,FL,CLAY COUNTY,822091.98,885491.72,29.99319,-81.68175,Residential,Masonry,1
696936,FL,CLAY COUNTY,85444.69,124562.37,30.00093,-81.679455,Residential,Wood,3
393176,FL,CLAY COUNTY,26934.33,34616.01,30.00135,-81.742455,Residential,Wood,3
626647,FL,CLAY COUNTY,162728.27,266906.9,30.00135,-81.742455,Residential,Wood,3
915781,FL,CLAY COUNTY,589356.89,472322.4,30.00135,-81.742455,Residential,Masonry,3
827852,FL,CLAY COUNTY,13657.95,19860.19,30.00135,-81.742455,Residential,Wood,3
800420,FL,CLAY COUNTY,64726.57,71551.34,29.983204,-81.755379,Residential,Wood,1
728346,FL,CLAY COUNTY,2603338.04,3496699.52,29.983204,-81.755379,Commercial,Reinforced Masonry,1
928642,FL,CLAY COUNTY,67335.83,69182.52,29.983204,-81.755379,Residential,Wood,1
442061,FL,CLAY COUNTY,22445.28,24191.61,29.983204,-81.755379,Residential,Wood,1
810826,FL,CLAY COUNTY,31984.52,52870.8,29.983204,-81.755379,Residential,Wood,1
336798,FL,CLAY COUNTY,44890.56,60419.64,29.983204,-81.755379,Residential,Wood,1
830917,FL,CLAY COUNTY,15341.35,20025.98,29.983204,-81.755379,Residential,Wood,1
984232,FL,CLAY COUNTY,1748172.94,2274163.21,29.99146,-81.67947,Residential,Masonry,1
203667,FL,CLAY COUNTY,212051.77,205713.96,30.024078,-81.714539,Residential,Wood,1
395084,FL,CLAY COUNTY,238222.96,347967.51,30.024078,-81.714539,Residential,Wood,1
869242,FL,CLAY COUNTY,174354.92,187374.87,30.024033,-81.714836,Residential,Wood,1
704537,FL,CLAY COUNTY,29086.84,39703.53,29.9826,-81.7238,Residential,Wood,4
692691,FL,CLAY COUNTY,49883.51,54682.3,29.99501,-81.69407,Residential,Wood,3
580758,FL,CLAY COUNTY,33850.85,47324.63,30.046192,-81.795082,Residential,Wood,1
515486,FL,CLAY COUNTY,14204.49,21284.3,30.046192,-81.795082,Residential,Wood,1
884079,FL,CLAY COUNTY,60112.94,67485.56,30.046192,-81.795082,Residential,Wood,1
491095,FL,CLAY COUNTY,776595.4,788694.76,29.9826,-81.7238,Residential,Masonry,4
579764,FL,CLAY COUNTY,88434.4,110143.27,29.9826,-81.7238,Residential,Wood,1
263177,FL,CLAY COUNTY,61724.52,50970.62,29.992,-81.68678,Residential,Wood,1
710739,FL,CLAY COUNTY,33667.92,45290.08,29.99327,-81.724515,Residential,Wood,3
156129,FL,CLAY COUNTY,64275.42,80342.73,29.992,-81.68678,Residential,Wood,1
178800,FL,BRADFORD COUNTY,216363.6,347251.89,29.869762,-82.202431,Residential,Wood,1
406073,FL,BRADFORD COUNTY,106317.27,105384.87,29.86261,-82.135475,Residential,Wood,3
450089,FL,BRADFORD COUNTY,170207.57,148194.97,29.864408,-82.135536,Residential,Wood,1
894206,FL,NASSAU COUNTY,189999.9,291171.43,30.687055,-81.9198,Residential,Wood,1
472007,FL,NASSAU COUNTY,635996.7,1010881.77,30.7595,-81.9576,Residential,Masonry,4
500287,FL,NASSAU COUNTY,1729530,2062651.31,30.69844,-81.908635,Residential,Masonry,4
365732,FL,NASSAU COUNTY,110218.53,114569.52,30.690071,-81.919342,Residential,Wood,3
365145,FL,NASSAU COUNTY,123995.38,142594.69,30.690071,-81.919342,Residential,Wood,3
237841,FL,NASSAU COUNTY,13777.78,22931.74,30.690071,-81.919342,Residential,Wood,3
497561,FL,NASSAU COUNTY,38954.52,30813.03,30.692579,-81.923798,Residential,Wood,1
245837,FL,NASSAU COUNTY,428020.45,590955.85,30.692579,-81.923798,Residential,Masonry,1
732075,FL,NASSAU COUNTY,38954.52,44390.39,30.687847,-81.928619,Residential,Wood,3
657625,FL,NASSAU COUNTY,3505598.5,5610030.32,30.698156,-81.917923,Commercial,Reinforced Masonry,1
790556,FL,NASSAU COUNTY,140160.38,195355.54,30.692579,-81.923798,Residential,Wood,1
207626,FL,NASSAU COUNTY,60397.19,73202.3,30.68227,-82.010965,Residential,Wood,3
902008,FL,NASSAU COUNTY,1138559.14,1124171.17,30.68758,-81.90805,Residential,Masonry,1
135936,FL,HAMILTON COUNTY,4623.3,7055.16,30.51869,-82.95187,Residential,Wood,3
997759,FL,HAMILTON COUNTY,34212.42,42302.97,30.51869,-82.95187,Residential,Wood,3
470224,FL,HAMILTON COUNTY,11095.92,10246.42,30.51869,-82.95187,Residential,Wood,3
367761,FL,HAMILTON COUNTY,25899.23,35000.32,30.505239,-82.95285,Residential,Wood,1
285586,FL,HAMILTON COUNTY,10211.17,18829.64,30.505239,-82.95285,Residential,Wood,1
122164,FL,HAMILTON COUNTY,4084.47,3579.34,30.496,-82.9527,Residential,Wood,4
152913,FL,HAMILTON COUNTY,26920.35,28007.93,30.465835,-83.006185,Residential,Wood,3
655156,FL,HAMILTON COUNTY,80668.21,70626.63,30.523375,-82.95845,Residential,Wood,1
989201,FL,HAMILTON COUNTY,70642.7,63476.71,30.523375,-82.95845,Residential,Wood,1
207985,FL,HAMILTON COUNTY,263169.6,368477.97,30.52085,-82.950535,Residential,Wood,4
732449,FL,HAMILTON COUNTY,15873.72,12857.71,30.51929,-82.94598,Residential,Wood,1
665653,FL,HAMILTON COUNTY,246924.56,419574.22,30.519608,-82.954086,Residential,Wood,1
939634,FL,HAMILTON COUNTY,942304.98,1133298.89,30.496,-82.9527,Residential,Masonry,4
981796,FL,HAMILTON COUNTY,12996.03,17111.87,30.52296,-82.955515,Residential,Wood,4
269573,FL,HAMILTON COUNTY,42886.9,66233.75,30.496,-82.9527,Residential,Wood,3
602123,FL,HAMILTON COUNTY,2784.86,4613.35,30.496,-82.9527,Residential,Wood,4
336717,FL,HAMILTON COUNTY,105764.12,116617.63,30.518326,-82.948914,Residential,Wood,1
238449,FL,HAMILTON COUNTY,18419.71,26153.37,30.496,-82.9527,Residential,Wood,3
530357,FL,HAMILTON COUNTY,36836.28,38632.56,30.52904,-82.960715,Residential,Wood,3
896911,FL,HAMILTON COUNTY,214534.66,252790.47,30.496,-82.9527,Residential,Wood,3
391646,FL,HAMILTON COUNTY,44199.98,54449.07,30.496,-82.9527,Residential,Wood,3
710345,FL,HAMILTON COUNTY,51130.14,53139.05,30.496,-82.9527,Residential,Wood,3
944525,FL,HAMILTON COUNTY,194537.7,156395.86,30.5696,-83.1456,Residential,Wood,4
800878,FL,HAMILTON COUNTY,28776.92,32189.87,30.599605,-83.236685,Residential,Wood,3
866106,FL,HAMILTON COUNTY,151310.92,158091.16,30.58925,-83.09455,Residential,Wood,1
204794,FL,HAMILTON COUNTY,179562.23,147384.67,30.5696,-83.1456,Residential,Wood,1
849458,FL,HAMILTON COUNTY,16833.96,19110.92,30.5696,-83.1456,Residential,Wood,4
806471,FL,HAMILTON COUNTY,24914.26,33937.58,30.5696,-83.1456,Residential,Wood,3
464589,FL,HAMILTON COUNTY,169461.85,242525.33,30.603361,-83.09906,Residential,Wood,1
591943,FL,UNION COUNTY,407520,652935.06,30.02339,-82.3414,Residential,Masonry,3
973133,FL,UNION COUNTY,137160,235651.85,30.02339,-82.3414,Residential,Wood,3
743965,FL,UNION COUNTY,123300,117740.65,30.02756,-82.33126,Residential,Wood,1
528185,FL,UNION COUNTY,37823.84,66198.38,29.934589,-82.409576,Residential,Wood,3
219113,FL,UNION COUNTY,181487.52,272492.62,30.024082,-82.338158,Residential,Wood,3
376803,FL,UNION COUNTY,948148.79,1344182.96,30.017946,-82.344803,Residential,Masonry,1
233559,FL,COLUMBIA COUNTY,585000,516026.16,30.19826,-82.63482,Residential,Masonry,1
579117,FL,COLUMBIA COUNTY,82620,67513.1,30.2598,-82.6422,Residential,Wood,4
517674,FL,COLUMBIA COUNTY,61027.56,66963.34,30.18928,-82.62603,Residential,Wood,1
980808,FL,COLUMBIA COUNTY,22500,15583.05,30.189347,-82.631552,Residential,Wood,1
143584,FL,COLUMBIA COUNTY,874801.8,1488037.86,30.179675,-82.67663,Residential,Masonry,1
489643,FL,COLUMBIA COUNTY,504230.4,381198.18,30.367133,-82.629161,Residential,Masonry,3
986109,FL,COLUMBIA COUNTY,67591.02,107281.96,30.2598,-82.6422,Residential,Wood,4
654640,FL,COLUMBIA COUNTY,135763.24,123495.13,30.191295,-82.64519,Residential,Wood,1
700895,FL,COLUMBIA COUNTY,702820.8,800541,30.183475,-82.68749,Residential,Masonry,4
407962,FL,COLUMBIA COUNTY,129600000,120600000,30.232008,-82.638557,Commercial,Steel Frame,3
494610,FL,COLUMBIA COUNTY,67892.48,51746.63,30.174957,-82.662956,Residential,Wood,1
744305,FL,COLUMBIA COUNTY,67892.48,95471.01,30.20295,-82.63428,Residential,Wood,1
512991,FL,COLUMBIA COUNTY,102221.41,123969.01,30.20298,-82.63389,Residential,Wood,1
507789,FL,COLUMBIA COUNTY,105926,149616.24,30.174339,-82.662567,Residential,Wood,4
186262,FL,COLUMBIA COUNTY,4542119.64,4765537.43,30.194994,-82.638016,Commercial,Reinforced Masonry,1
978388,FL,COLUMBIA COUNTY,191242.75,275087.39,30.19006,-82.60341,Residential,Wood,1
784347,FL,COLUMBIA COUNTY,921352.86,1031325.54,30.201794,-82.661995,Residential,Masonry,1
679408,FL,COLUMBIA COUNTY,35322.13,51938.8,30.218323,-82.645874,Residential,Wood,1
306619,FL,COLUMBIA COUNTY,108562.2,128945.84,30.218323,-82.645874,Residential,Wood,1
457004,FL,COLUMBIA COUNTY,26195.88,31749.41,30.218323,-82.645874,Residential,Wood,1
329255,FL,COLUMBIA COUNTY,101204.64,159306.22,30.25387,-82.70283,Residential,Wood,3
900892,FL,COLUMBIA COUNTY,16160.6,12760.09,30.25387,-82.70283,Residential,Wood,3
633241,FL,COLUMBIA COUNTY,22781.96,31753.49,30.25387,-82.70283,Residential,Wood,3
502372,FL,COLUMBIA COUNTY,114298.09,87129.43,30.27805,-82.69878,Residential,Wood,3
719075,FL,COLUMBIA COUNTY,315302.29,370039.71,30.186512,-82.695274,Residential,Wood,3
920786,FL,COLUMBIA COUNTY,109954.93,131220.21,30.2598,-82.6422,Residential,Wood,4
232605,FL,COLUMBIA COUNTY,180630.62,222258.75,30.160645,-82.708005,Residential,Wood,1
601984,FL,COLUMBIA COUNTY,124374.9,178903.34,30.2598,-82.6422,Residential,Wood,4
459878,FL,COLUMBIA COUNTY,134464.05,189045.7,30.201059,-82.635643,Residential,Wood,1
565530,FL,COLUMBIA COUNTY,496159.61,489018.88,30.201059,-82.635643,Residential,Masonry,1
202651,FL,COLUMBIA COUNTY,2311064.6,2670204.04,30.201059,-82.635643,Commercial,Reinforced Masonry,1
909104,FL,COLUMBIA COUNTY,72279,123617.33,30.2988,-82.6063,Residential,Wood,4
872719,FL,COLUMBIA COUNTY,22356.54,22455.91,30.189365,-82.63753,Residential,Wood,4
997611,FL,COLUMBIA COUNTY,16767.17,21121.61,30.19182,-82.6585,Residential,Wood,4
519606,FL,COLUMBIA COUNTY,16767.17,26327.41,30.197075,-82.63814,Residential,Wood,3
624248,FL,COLUMBIA COUNTY,396814.48,433692.83,30.11852,-82.68968,Residential,Masonry,4
783767,FL,COLUMBIA COUNTY,167668.04,255938.56,30.189645,-82.63638,Residential,Wood,3
285479,FL,COLUMBIA COUNTY,16767.17,12877.19,30.201195,-82.7174,Residential,Wood,3
424793,FL,COLUMBIA COUNTY,16767.17,20170.81,30.183145,-82.636545,Residential,Wood,4
256213,FL,COLUMBIA COUNTY,22356.54,24969.08,30.1799,-82.66905,Residential,Wood,3
155199,FL,COLUMBIA COUNTY,22356.54,27389.44,30.188485,-82.6921,Residential,Wood,4
830871,FL,COLUMBIA COUNTY,16767.17,23608.18,30.2988,-82.6063,Residential,Wood,4
757768,FL,COLUMBIA COUNTY,16767.17,14548.41,30.17262,-82.66527,Residential,Wood,3
176583,FL,COLUMBIA COUNTY,344852.16,433818.5,30.2988,-82.6063,Residential,Wood,4
678864,FL,COLUMBIA COUNTY,68970.43,96002.7,30.2988,-82.6063,Residential,Wood,4
854000,FL,COLUMBIA COUNTY,91960.58,80292.62,30.18948,-82.61728,Residential,Wood,3
631978,FL,COLUMBIA COUNTY,25748.96,36460.53,30.2988,-82.6063,Residential,Wood,4
967058,FL,COLUMBIA COUNTY,25105.24,30475.72,30.2988,-82.6063,Residential,Wood,4
878374,FL,COLUMBIA COUNTY,38623.44,60957.06,30.2988,-82.6063,Residential,Wood,4
113053,FL,COLUMBIA COUNTY,9196.06,7797.29,30.18883,-82.62323,Residential,Wood,4
288738,FL,COLUMBIA COUNTY,9196.06,12297.35,30.195425,-82.636865,Residential,Wood,4
594369,FL,COLUMBIA COUNTY,38623.44,42941.54,30.2988,-82.6063,Residential,Wood,4
706890,FL,COLUMBIA COUNTY,45980.29,63408.66,30.2988,-82.6063,Residential,Wood,4
536032,FL,COLUMBIA COUNTY,137940.86,213321.55,30.2988,-82.6063,Residential,Wood,4
747825,FL,COLUMBIA COUNTY,27944.98,47665.19,30.2988,-82.6063,Residential,Wood,4
608124,FL,COLUMBIA COUNTY,22356.54,37227.66,30.2988,-82.6063,Residential,Wood,4
934739,FL,COLUMBIA COUNTY,89423.38,126691.92,30.2988,-82.6063,Residential,Wood,4
757078,FL,COLUMBIA COUNTY,16767.17,16711.17,30.175568,-82.588203,Residential,Wood,4
956518,FL,COLUMBIA COUNTY,12250.99,17567.13,30.2988,-82.6063,Residential,Wood,4
548584,FL,COLUMBIA COUNTY,30686.32,40211.36,30.2988,-82.6063,Residential,Wood,4
132904,FL,COLUMBIA COUNTY,59774.37,50210.47,30.2988,-82.6063,Residential,Wood,4
111857,FL,COLUMBIA COUNTY,32186.2,38484.4,30.2988,-82.6063,Residential,Wood,4
388383,FL,COLUMBIA COUNTY,11549.33,16277.72,30.16482,-82.64361,Residential,Wood,4
276410,FL,BRADFORD COUNTY,2070,1875.38,30.043814,-82.075211,Residential,Wood,1
546756,FL,BRADFORD COUNTY,42481.06,44399.5,30.045353,-82.073212,Residential,Wood,1
669229,FL,MADISON COUNTY,321053.4,518064.61,30.422401,-83.30024,Residential,Wood,1
766573,FL,MADISON COUNTY,132651,220996.57,30.416973,-83.30043,Residential,Wood,1
765578,FL,MADISON COUNTY,23400,18558.54,30.41388,-83.298165,Residential,Wood,3
166613,FL,MADISON COUNTY,5932213.89,9630000,30.3969,-83.2753,Commercial,Reinforced Masonry,4
883261,FL,MADISON COUNTY,977330.7,790445.52,30.3969,-83.2753,Residential,Masonry,4
842655,FL,MADISON COUNTY,1222262.42,1186037.01,30.423132,-83.306053,Residential,Masonry,1
248167,FL,SUWANNEE COUNTY,493833.6,694889.06,30.323061,-82.853531,Residential,Masonry,3
976562,FL,SUWANNEE COUNTY,305427.6,269112.26,30.377098,-83.173874,Residential,Wood,1
620457,FL,SUWANNEE COUNTY,288279,264045.11,30.297314,-82.96032,Residential,Wood,3
336697,FL,SUWANNEE COUNTY,910695.68,847083.59,30.244864,-82.873199,Residential,Masonry,3
648295,FL,SUWANNEE COUNTY,14066.75,14922.01,30.2885,-83.0554,Residential,Wood,4
858080,FL,SUWANNEE COUNTY,7571.54,6481.05,30.304321,-83.012032,Residential,Wood,3
579910,FL,SUWANNEE COUNTY,702715.18,644961.83,30.304321,-83.012032,Residential,Masonry,3
735184,FL,SUWANNEE COUNTY,132894.53,153444.94,30.242275,-82.864685,Residential,Wood,3
420445,FL,SUWANNEE COUNTY,14066.75,18409.67,30.2885,-83.0554,Residential,Wood,4
373504,FL,SUWANNEE COUNTY,113441.57,141507.02,30.296335,-83.0299,Residential,Wood,1
266080,FL,SUWANNEE COUNTY,123449.03,205071.55,30.296747,-82.977993,Residential,Wood,3
178535,FL,SUWANNEE COUNTY,701414.94,951909.86,30.2885,-83.0554,Residential,Masonry,4
574531,FL,BAKER COUNTY,67590,57465.83,30.28364,-82.12209,Residential,Wood,3
606491,FL,BAKER COUNTY,14670,15491.3,30.283901,-82.122543,Residential,Wood,3
885991,FL,BAKER COUNTY,1449866.88,1338076.34,30.285202,-82.105835,Residential,Masonry,1
908170,FL,BAKER COUNTY,1849.32,1987.47,30.285202,-82.105835,Residential,Wood,1
487022,FL,BAKER COUNTY,372637.98,295022.71,30.285202,-82.105835,Residential,Masonry,1
723719,FL,BAKER COUNTY,211747.14,369024.45,30.285257,-82.139542,Residential,Wood,1
628922,FL,BAKER COUNTY,6472.62,4657.86,30.285257,-82.139542,Residential,Wood,1
232316,FL,BAKER COUNTY,2476576.8,2011109.14,30.2763,-82.1278,Commercial,Reinforced Masonry,4
151933,FL,BAKER COUNTY,34713.82,44497.57,30.30646,-82.1309,Residential,Wood,1
225577,FL,BAKER COUNTY,17198.19,19900.03,30.30646,-82.1309,Residential,Wood,1
443296,FL,BAKER COUNTY,14453.8,25187.77,30.288778,-82.125183,Residential,Wood,1
747464,FL,BAKER COUNTY,796867.35,1238331.86,30.27934,-82.13954,Residential,Masonry,3
548566,FL,BAKER COUNTY,1125.2,1040.28,30.288778,-82.125183,Residential,Wood,1
510281,FL,BAKER COUNTY,59097.75,72289.55,30.27934,-82.13954,Residential,Wood,3
481334,FL,BAKER COUNTY,58547.04,78757.48,30.28581,-82.12991,Residential,Wood,1
621142,FL,BAKER COUNTY,2790.13,3172.8,30.288778,-82.125183,Residential,Wood,1
907206,FL,BAKER COUNTY,12087.22,12932.89,30.288778,-82.125183,Residential,Wood,1
963412,FL,BAKER COUNTY,5324.12,3869.4,30.288778,-82.125183,Residential,Wood,1
561805,FL,BAKER COUNTY,1863.44,3091.08,30.34208,-82.11369,Residential,Wood,4
177053,FL,BAKER COUNTY,75825.74,118661.22,30.34208,-82.11369,Residential,Wood,4
888564,FL,BAKER COUNTY,228.7,263.6,30.284683,-82.13044,Residential,Wood,3
399592,FL,BAKER COUNTY,3210.02,2770.49,30.29615,-82.12523,Residential,Wood,4
616030,FL,BAKER COUNTY,5962.65,9177.71,30.34208,-82.11369,Residential,Wood,4
671336,FL,BAKER COUNTY,910.22,1329.26,30.2763,-82.1278,Residential,Wood,3
914194,FL,BAKER COUNTY,910.22,1033.53,30.2763,-82.1278,Residential,Wood,3
632104,FL,BAKER COUNTY,9660.26,9621.62,30.284683,-82.13044,Residential,Wood,3
895447,FL,BAKER COUNTY,1585.34,1968.83,30.284683,-82.13044,Residential,Wood,3
969519,FL,BAKER COUNTY,11880.48,13693.44,30.284683,-82.13044,Residential,Wood,3
149119,FL,BAKER COUNTY,8370.4,6178.61,30.284683,-82.13044,Residential,Wood,3
804466,FL,BAKER COUNTY,48183.3,65695.04,30.283884,-82.117729,Residential,Wood,3
688199,FL,BAKER COUNTY,2706.89,2759.65,30.283066,-82.11853,Residential,Wood,1
977912,FL,BAKER COUNTY,4665.47,5262.65,30.284683,-82.13044,Residential,Wood,3
312530,FL,BAKER COUNTY,79587.39,116057.51,30.284683,-82.13044,Residential,Wood,3
154572,FL,BAKER COUNTY,19210.75,33549.65,30.284683,-82.13044,Residential,Wood,3
299157,FL,BAKER COUNTY,14453.8,15369.13,30.284683,-82.13044,Residential,Wood,3
358433,FL,BAKER COUNTY,631.21,659.24,30.2763,-82.1278,Residential,Wood,4
131991,FL,BAKER COUNTY,1209270.9,1100339.77,30.2763,-82.1278,Residential,Masonry,3
844614,FL,BAKER COUNTY,101097.02,151485.4,30.2763,-82.1278,Residential,Wood,4
735501,FL,BAKER COUNTY,86949.68,111810.33,30.28179,-82.123635,Residential,Wood,3
703956,FL,BAKER COUNTY,403517.2,449453.6,30.28421,-82.11887,Residential,Masonry,1
547680,FL,BAKER COUNTY,384.21,345.57,30.2763,-82.1278,Residential,Wood,4
562722,FL,BAKER COUNTY,45932.5,37800.06,30.18916,-82.16506,Residential,Wood,3
820860,FL,BAKER COUNTY,45932.5,63980.76,30.2892,-82.12574,Residential,Wood,3
894562,FL,BAKER COUNTY,45932.5,74512.99,30.286295,-82.134045,Residential,Wood,3
577091,FL,BAKER COUNTY,45932.5,72779.5,30.285185,-82.122395,Residential,Wood,3
755818,FL,BAKER COUNTY,45932.5,45436.16,30.2763,-82.1278,Residential,Wood,4
839723,FL,BAKER COUNTY,45932.5,68771.25,30.27341,-82.12988,Residential,Wood,3
118899,FL,BAKER COUNTY,45932.5,63744.12,30.2763,-82.1278,Residential,Wood,4
612231,FL,BAKER COUNTY,45932.5,51958.85,30.2763,-82.1278,Residential,Wood,4
163526,FL,BAKER COUNTY,45932.5,73699.25,30.2763,-82.1278,Residential,Wood,4
278995,FL,BAKER COUNTY,37894.32,31070.91,30.282595,-82.121315,Residential,Wood,1
875706,FL,BAKER COUNTY,126314.39,170615.37,30.282627,-82.126732,Residential,Wood,3
712263,FL,BAKER COUNTY,114440.68,99204.96,30.27275,-82.120175,Residential,Wood,4
241888,FL,BAKER COUNTY,292819.71,367252.14,30.27275,-82.120175,Residential,Wood,4
115934,FL,BAKER COUNTY,918650.08,1442513.96,30.27275,-82.120175,Residential,Masonry,4
214979,FL,BAKER COUNTY,172246.89,237377.74,30.27275,-82.120175,Residential,Wood,4
601369,FL,BAKER COUNTY,459325.04,633532.33,30.2763,-82.1278,Residential,Masonry,4
859735,FL,BAKER COUNTY,28707.81,34173.78,30.281875,-82.129915,Residential,Wood,3
